418.5	0.0083632	418.471	5400	0.00116355
t, c	M(t), рад	E(t), рад	Theta(t), рад	r	Vr		Vn		V	
239	0.278089	0.280385	0.282709	415.137	0.0720024	31.1107	31.1108
240	0.279253	0.281558	0.283891	415.138	0.0722955	31.1106	31.1107
241	0.280416	0.282731	0.285073	415.139	0.0725884	31.1106	31.1106
242	0.28158	0.283904	0.286256	415.14	0.0728812	31.1105	31.1105
243	0.282743	0.285077	0.287438	415.141	0.0731739	31.1104	31.1105
244	0.283907	0.286249	0.28862	415.142	0.0734665	31.1103	31.1104
245	0.28507	0.287422	0.289803	415.144	0.073759	31.1102	31.1103
246	0.286234	0.288595	0.290985	415.145	0.0740514	31.1101	31.1102
247	0.287398	0.289768	0.292167	415.146	0.0743437	31.11	31.1101
248	0.288561	0.290941	0.29335	415.147	0.0746359	31.1099	31.11
249	0.289725	0.292114	0.294532	415.148	0.074928	31.1099	31.1099
250	0.290888	0.293287	0.295714	415.149	0.0752199	31.1098	31.1099
251	0.292052	0.29446	0.296897	415.151	0.0755118	31.1097	31.1098
252	0.293215	0.295633	0.298079	415.152	0.0758036	31.1096	31.1097
253	0.294379	0.296805	0.299261	415.153	0.0760952	31.1095	31.1096
254	0.295542	0.297978	0.300444	415.154	0.0763868	31.1094	31.1095
255	0.296706	0.299151	0.301626	415.155	0.0766782	31.1093	31.1094
256	0.29787	0.300324	0.302808	415.157	0.0769695	31.1092	31.1093
257	0.299033	0.301497	0.30399	415.158	0.0772607	31.1091	31.1092
258	0.300197	0.30267	0.305173	415.159	0.0775518	31.109	31.1091
259	0.30136	0.303843	0.306355	415.16	0.0778428	31.1089	31.109
260	0.302524	0.305015	0.307537	415.162	0.0781337	31.1089	31.109
261	0.303687	0.306188	0.308719	415.163	0.0784245	31.1088	31.1089
262	0.304851	0.307361	0.309901	415.164	0.0787152	31.1087	31.1088
263	0.306014	0.308534	0.311084	415.165	0.0790057	31.1086	31.1087
264	0.307178	0.309707	0.312266	415.167	0.0792962	31.1085	31.1086
265	0.308342	0.31088	0.313448	415.168	0.0795865	31.1084	31.1085
266	0.309505	0.312052	0.31463	415.169	0.0798767	31.1083	31.1084
267	0.310669	0.313225	0.315812	415.17	0.0801668	31.1082	31.1083
268	0.311832	0.314398	0.316995	415.172	0.0804568	31.1081	31.1082
269	0.312996	0.315571	0.318177	415.173	0.0807467	31.108	31.1081
270	0.314159	0.316744	0.319359	415.174	0.0810364	31.1079	31.108
271	0.315323	0.317916	0.320541	415.175	0.0813261	31.1078	31.1079
272	0.316486	0.319089	0.321723	415.177	0.0816156	31.1077	31.1078
273	0.31765	0.320262	0.322905	415.178	0.081905	31.1076	31.1077
274	0.318813	0.321435	0.324088	415.179	0.0821943	31.1075	31.1076
275	0.319977	0.322608	0.32527	415.181	0.0824835	31.1074	31.1075
